meme_id,image_path,blip_caption
211560,training/memes/211560.jpeg,a picture taken from a facebook account shows a cow and a tractor
211561,training/memes/211561.jpeg,a close up of a bowl of butter with a knife in it
211562,training/memes/211562.jpeg,arafed woman taking a picture of herself in the same picture
211563,training/memes/211563.jpeg,a close up of a bunch of bombs on a table
211564,training/memes/211564.jpeg,there is a woman with a cigarette in her mouth and a cigarette in her mouth
211565,training/memes/211565.jpeg,a screenshot of a text message from a woman on her phone
211566,training/memes/211566.jpeg,a woman in a red shirt is making a funny face
211567,training/memes/211567.jpeg,a cartoon of a wizard with a staff and a staff in the woods
211568,training/memes/211568.jpeg,arafed woman sitting on a couch with a remote control in her hand
211569,training/memes/211569.jpeg,a girl in a frozen dress is smiling and leaning on a railing
211570,training/memes/211570.jpeg,a close up of a woman with makeup and a face paint
211571,training/memes/211571.jpeg,a close up of a person with a stuffed animal in front of a woman
211572,training/memes/211572.png,a cartoon of a man taking a picture of a woman with a camera
211573,training/memes/211573.jpeg,a picture of a man with long hair and a beard with a mustache and a beardless face
211574,training/memes/211574.jpeg,cartoon of a man laying on a giant doughnut with a pink ice cream cone on top
211575,training/memes/211575.jpeg,a woman laying on a bed with money and a man drinking tea
211576,training/memes/211576.jpeg,a woman with her mouth open and a caption saying some girls act like heroes but most times
211577,training/memes/211577.jpeg,a girl in a frozen costume is smiling and looking at the camera
211578,training/memes/211578.jpeg,a cartoon girl in a green dress pointing at something
211579,training/memes/211579.jpeg,arafed man in a blue shirt holding a pair of gloves
211580,training/memes/211580.jpeg,arafed old woman looking at a laptop with a caption saying smash or pass? in
211581,training/memes/211581.jpeg,a woman in a bikini posing for a picture in a doorway
211582,training/memes/211582.jpeg,a close up of a man with long hair and a beard
211583,training/memes/211583.jpeg,a woman with a white shirt and earrings is smiling at the camera
211584,training/memes/211584.jpeg,two men in vests posing for a picture with a caption saying selfish? you mean
211585,training/memes/211585.jpeg,a cartoon picture of a woman in a yellow hat and a man in a blue shirt and a
211586,training/memes/211586.png,"there is a cat sitting on a fence with a caption that reads, her we can '"
211587,training/memes/211587.jpeg,a couple of men standing next to each other in a room
211588,training/memes/211588.jpeg,arafed man in a vest and a camera is standing in front of a crowd
211589,training/memes/211589.jpeg,there is a woman that is brushing her hair in the bathroom
211590,training/memes/211590.jpeg,a cartoon picture of a man with a cigarette in his mouth
211591,training/memes/211591.jpeg,a close up of a man in a shirt and tie with a caption that reads government work
211592,training/memes/211592.jpeg,a picture taken from a facebook page of a woman and a man with a mask on
211593,training/memes/211593.jpeg,a close up of a man wearing a hat with a caption in the middle
211594,training/memes/211594.jpeg,cartoon of a man with a sponge sponge on his head and a woman with a knife in her
211595,training/memes/211595.jpeg,arafed man holding a baseball bat in the middle of a yard
211596,training/memes/211596.jpeg,cartoon of a man and woman looking at a fish in a tank
211597,training/memes/211597.jpeg,a close up of two men in suits with a caption saying shut your mouth sh hit your
211598,training/memes/211598.jpeg,a close up of two men in suits standing next to each other
211599,training/memes/211599.jpeg,a picture of a man with four different expressions of his face
211600,training/memes/211600.jpeg,cartoon of a man reading a book with a caption of a joke
211601,training/memes/211601.jpeg,arafed woman in a white dress pushing a baby carriage
211602,training/memes/211602.jpeg,arafed man in white shirt holding hands with a man in black pants
211603,training/memes/211603.jpeg,a picture of two toy story characters standing next to each other
211604,training/memes/211604.jpeg,there is a man walking down a bridge with a little boy
211605,training/memes/211605.jpeg,a cartoon frog with a yellow shirt and yellow shirt on
211606,training/memes/211606.jpeg,"arafed man with a fist up in the air with a caption that reads, when"
211607,training/memes/211607.jpeg,a woman in shorts and a white shirt holding a baby in a grocery store
211608,training/memes/211608.jpeg,a cartoon spongebob sitting on a bed with a clock in front of it
211609,training/memes/211609.jpeg,arafed man in a blue shirt sitting on a couch with a text bubble above him
211610,training/memes/211610.jpeg,there are two little girls walking down the street with a backpack
211611,training/memes/211611.jpeg,a close up of a person pointing at a child with a caption
211612,training/memes/211612.jpeg,a close up of a child playing a guitar with a caption
211613,training/memes/211613.jpeg,arafed man in a suit holding a red box with a smiley face
211614,training/memes/211614.jpeg,there are two pictures of a dog and a woman in dresses
211615,training/memes/211615.jpeg,arafed woman in pink shirt with caption saying 17 year old son comes home with red
211616,training/memes/211616.jpeg,a cartoon picture of a woman with a funny face and a guy with glasses
211617,training/memes/211617.jpeg,a close up of a man with a beard and a turban smoking a cigarette
211618,training/memes/211618.jpeg,two pictures of a woman sitting in front of a tv screen
211619,training/memes/211619.jpeg,there is a woman holding a tape and a measuring tape
211620,training/memes/211620.jpeg,a cartoon image of a spongebob with a knife and a knife in his mouth
211621,training/memes/211621.png,a close up of a person sitting next to a person on a couch
211622,training/memes/211622.jpeg,a picture taken from a facebook account of a penguin sitting on a chair
211623,training/memes/211623.jpeg,"cartoon, meme, and when stop mom says let's have son fun and i '"
211624,training/memes/211624.jpeg,a woman in a pink shirt is standing with her hands on her hips
211625,training/memes/211625.jpeg,a close up of a person in a kitchen with a text message
211626,training/memes/211626.jpeg,a close up of a person standing in a room with a heat gun
211627,training/memes/211627.jpeg,a cartoon picture of a woman with a red rose in her hand
211628,training/memes/211628.png,"a cartoon image of a suitcase with a message saying, poy you are 12"
211629,training/memes/211629.jpeg,a cartoon image of a woman with a scarf on and a fish in the background
211630,training/memes/211630.jpeg,a picture of a woman with a baby and a woman with a child
211631,training/memes/211631.jpeg,a cartoon of a man with a red button on his forehead
211632,training/memes/211632.jpeg,"a cartoon picture of a toy story with a caption saying, look what is that?"
211633,training/memes/211633.jpeg,arafed man and woman watching a movie on a computer screen
211634,training/memes/211634.jpeg,arafed woman holding a dog in her arms and smiling
211635,training/memes/211635.jpeg,a close up of a cartoon character with a caption of a man and a woman
211636,training/memes/211636.png,a cartoon rabbit holding a hammer and a hammer in its hand
211637,training/memes/211637.jpeg,a close up of a man in a suit holding a glass of wine
211638,training/memes/211638.jpeg,woman and child in kitchen with a bottle of water and a towel
211639,training/memes/211639.jpeg,a close up of a child in a car seat with a caption saying when your stepmo
211640,training/memes/211640.jpeg,arafed woman leaning against a pole with a bird on it
211641,training/memes/211641.jpeg,a close up of a toy buzz buzz from toy story
211642,training/memes/211642.jpeg,a woman in a bra top and panties posing for a picture
211643,training/memes/211643.jpeg,a picture of a woman in a dress and a hat with a caption saying what people think
211644,training/memes/211644.jpeg,a woman holding a bunch of money next to a picture of a man
211645,training/memes/211645.jpeg,a close up of a person sitting next to a washing machine
